"","site_code","site_type","site_name","region","ca_mpa_name_short","site_pair","mpa_status","mpa_type","latitude","longitude","mpa_type.1","year","month","month_num","day","bruv","species_code","common_name","genus","species","family","order","class","subclass","trophic_group","broad_trophic","targeted","geog","op_code","max_n","taxonomic_unit"
"1022","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv3",2,1
"1023","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"EJAC","black perch","Embiotoca","jacksoni","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv3",1,1
"1024","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv3",3,1
"1025","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"MMIN","dwarf perch","Micrometrus","minimus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Nontargeted",3,"SOCA_09Jul20_bruv3",1,1
"1026","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",3,"SOCA_09Jul20_bruv3",1,1
"1027","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"SOCA_09Jul20_bruv3",1,0
"1028","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,NA,"spiny lobster",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"SOCA_09Jul20_bruv3",1,1
"1029","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv3",2,1
"1030","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,NA,"unknown croaker",NA,NA,"Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macroinvertiore and piscivore",NA,NA,3,"SOCA_09Jul20_bruv3",1,0
"1031","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv3",1,1
"1032","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv3",3,1
"1033","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,3,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",3,"SOCA_09Jul20_bruv3",1,1
"1034","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,6,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv6",5,1
"1035","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,6,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv6",1,1
"1036","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,6,NA,"purple olive snail",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"SOCA_09Jul20_bruv6",1,1
"1037","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,6,"PTRI","thornback guitarfish","Platyrhinoidis","triseriata","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii",NA,NA,NA,3,"SOCA_09Jul20_bruv6",1,1
"1038","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,6,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv6",1,1
"1039","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,6,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv6",1,1
"1040","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_09Jul20_bruv6",1,1
"1041","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"July",7,9,6,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",3,"SOCA_09Jul20_bruv6",1,1
"1042","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,1,"AAFF","topsmelt","Atherinops","affinis","Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore","Targeted",3,"SOCA_19Aug20_bruv1",1,1
"1043","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,1,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,3,"SOCA_19Aug20_bruv1",2,1
"1044","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,1,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",3,"SOCA_19Aug20_bruv1",1,1
"1045","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,1,NA,"spiny lobster",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"SOCA_19Aug20_bruv1",1,1
"1046","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,1,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv1",1,1
"1047","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,1,"PCLA","kelp bass","Paralabrax","clathratus","Serranidae","Perciformes","Actinopteri","Teleostei","piscivore","piscivore","Targeted",3,"SOCA_19Aug20_bruv1",2,1
"1048","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,1,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv1",3,1
"1049","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,3,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,3,"SOCA_19Aug20_bruv3",1,1
"1050","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,3,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv3",2,1
"1051","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,3,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv3",1,1
"1052","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv3",1,1
"1053","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,4,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,3,"SOCA_19Aug20_bruv4",1,1
"1054","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,4,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv4",2,1
"1055","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,4,"PFUR","white seaperch","Phanerodon","furcatus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv4",1,1
"1056","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,4,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv4",1,1
"1057","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,4,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv4",1,1
"1058","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,4,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv4",2,1
"1059","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,4,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",3,"SOCA_19Aug20_bruv4",1,1
"1060","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,6,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv6",5,1
"1061","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,6,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv6",1,1
"1062","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_19Aug20_bruv6",1,1
"1063","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"August",8,19,6,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",3,"SOCA_19Aug20_bruv6",1,1
"1064","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv1",1,1
"1065","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv1",1,1
"1066","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",3,"SOCA_20Sep20_bruv1",2,1
"1067","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,NA,"spiny lobster",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"SOCA_20Sep20_bruv1",1,1
"1068","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv1",2,1
"1069","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv1",1,1
"1070","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,"MUCA","gray smoothhound","Mustelus","californicus","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii",NA,NA,NA,3,"SOCA_20Sep20_bruv1",1,1
"1071","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv1",2,1
"1072","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,1,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",3,"SOCA_20Sep20_bruv1",1,1
"1073","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv3",2,1
"1074","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"EJAC","black perch","Embiotoca","jacksoni","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv3",1,1
"1075","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"MMIN","dwarf perch","Micrometrus","minimus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Nontargeted",3,"SOCA_20Sep20_bruv3",5,1
"1076","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"RTOX","rubberlip seaperch","Rhacochilus","toxotes","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Nontargeted",3,"SOCA_20Sep20_bruv3",1,1
"1077","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",3,"SOCA_20Sep20_bruv3",4,1
"1078","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"SOCA_20Sep20_bruv3",1,0
"1079","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv3",2,1
"1080","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv3",1,1
"1081","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"MUCA","gray smoothhound","Mustelus","californicus","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii",NA,NA,NA,3,"SOCA_20Sep20_bruv3",1,1
"1082","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv3",2,1
"1083","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,3,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",3,"SOCA_20Sep20_bruv3",2,1
"1084","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,6,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",3,"SOCA_20Sep20_bruv6",1,1
"1085","SouC","MPA","South Campus","South","Campus Point SMCA","J","MPA","SMCA",34.405367,-119.845883,"SMCA",2020,"September",9,20,6,NA,"spiny lobster",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"SOCA_20Sep20_bruv6",1,1
